loanAmnt,term,id
15000,3,3541
11000,5,6455
35000,5,644
7000,5,2653
8000,3,645
11400,5,7441
10000,3,6456
30000,3,4465
9800,3,5446
12575,5,5447
24000,5,2654
11400,3,5448
11000,3,2655
25000,5,3542
36000,3,5449
10500,5,3543
20675,5,646
14000,5,2656
2500,3,5450
13000,3,1597
9000,3,7442
5000,3,647
15000,3,5451
24000,5,2657
31975,5,4466
30000,5,5452
20000,3,648
5600,3,2658
9225,3,4467
35000,5,2659
20000,3,5453
25000,3,3544
11000,5,4468
21600,3,1598
35000,5,2660
5000,3,6457
12000,3,649
12000,3,5454
30000,3,6458
3000,3,4469
20000,5,7443
15000,3,3545
8000,3,2661
19500,3,650
35000,5,5455
6000,3,651
8400,3,5456
15000,3,652
3000,3,7444
10000,3,5457
5000,3,7445
10000,5,1599
25000,3,6459
28000,5,2662
12500,3,3546
18000,5,4470
16000,3,5458
12000,3,6460
14000,5,1600
40000,5,5459
16000,5,7446
20000,3,5460
4800,3,2663
15525,3,6461
3675,3,2664
15000,5,6462
5000,3,653
16000,3,6463
2125,3,654
20000,5,4471
14000,3,2665
15950,5,7447
2750,3,2666
6000,3,2667
6000,3,7448
20000,5,1601
7000,3,655
10000,3,2668
35000,5,4472
3000,3,656
21600,3,7449
3650,3,3547
30000,5,6464
15000,3,3548
15000,5,657
21600,3,2669
6700,3,658
20000,3,4473
3600,3,3549
12000,3,659
6400,3,3550
11000,3,7450
11975,3,5461
20000,3,3551
35000,3,660
7000,5,1602
6000,3,4474
25000,3,3552
12000,3,1603
24000,3,5462
10000,3,3553
10000,3,7451
3500,3,1604
11200,5,4475
21000,3,1605
4750,3,661
20000,3,4476
15000,5,2670
6800,3,7452
6275,3,5463
10000,3,2671
9000,3,5464
7200,3,6465
12000,5,5465
14000,3,3554
29950,3,1606
4000,3,3555
18000,5,1607
3000,3,2672
6600,3,662
6000,3,6466
19000,3,3556
14000,3,1608
11000,3,2673
16000,3,5466
15000,5,2674
4500,3,1609
12050,3,3557
5000,3,5467
35000,3,1610
11000,5,663
30000,3,3558
14400,5,664
8150,3,6467
13175,5,5468
28000,5,1611
28450,3,7453
12000,5,6468
14400,3,5469
10900,5,1612
22000,5,5470
29000,3,6469
10000,3,665
35000,3,4477
19200,5,2675
12000,3,666
9600,3,1613
35000,5,667
6000,3,5471
9350,3,3559
13000,5,4478
10000,5,7454
35000,3,1614
12000,3,7455
8575,3,1615
18000,5,6470
3600,3,2676
15100,5,1616
7500,3,6471
14000,3,7456
19200,3,668
15675,3,1617
12000,3,7457
15000,3,1618
12000,5,7458
9200,3,4479
8000,3,3560
18000,3,2677
16925,3,669
8000,3,2678
5000,3,1619
7000,3,670
24850,3,5472
10000,3,2679
40000,5,5473
4800,3,3561
7850,3,6472
15000,5,2680
7450,3,671
14400,5,6473
10000,3,3562
8000,3,5474
12000,3,6474
7025,3,2681
28000,3,6475
2500,3,1620
20000,3,672
8650,3,3563
14000,3,1621
5000,3,7459
10000,5,6476
9600,3,3564
20950,3,673
12000,3,2682
4800,3,3565
10400,3,5475
25000,3,6477
21000,5,2683
7875,3,6478
10000,3,674
10000,3,4480
16500,3,6479
10000,3,7460
15000,3,5476
28000,3,4481
6000,3,7461
9600,3,5477
24375,5,2684
8000,3,675
6000,3,6480
10000,3,5478
20000,5,2685
24000,3,676
4800,3,4482
32000,3,677
14400,3,4483
12000,3,6481
35000,5,3566
8000,3,1622
15000,3,2686
11000,3,678
6000,3,5479
2000,3,6482
28000,3,7462
15000,3,3567
15000,5,679
9950,3,680
16150,3,6483
15000,3,3568
6000,3,681
10000,5,4484
10000,5,682
10000,3,4485
11500,5,6484
25000,5,3569
8050,3,1623
6000,3,3570
12000,3,4486
7200,3,6485
5000,3,683
4000,3,5480
7000,3,4487
13200,5,3571
14000,5,2687
1550,3,7463
2000,3,2688
6700,3,7464
18000,5,1624
11175,3,7465
18000,3,2689
16000,3,7466
20000,5,5481
1000,3,7467
10925,5,6486
7500,3,1625
6000,3,7468
12000,3,684
10000,3,1626
15000,3,6487
20000,3,1627
12000,3,5482
12000,3,7469
15000,5,4488
16000,3,2690
5000,3,6488
8000,3,7470
20500,3,685
4000,3,1628
7000,3,686
9000,3,1629
17600,5,2691
9600,3,5483
4800,3,2692
7800,3,3572
10000,3,2693
16000,3,3573
28625,5,687
31800,5,7471
25000,3,1630
1000,3,6489
3000,3,2694
14375,3,3574
9000,3,7472
4000,3,2695
5000,3,6490
10000,3,688
7800,3,4489
13000,3,7473
7000,3,689
12000,5,2696
12000,3,3575
9525,3,690
9000,3,1631
5000,3,7474
10000,3,691
5000,3,7475
30000,5,3576
12000,3,5484
9600,3,692
35000,5,5485
16000,3,1632
8400,3,3577
13200,3,6491
9225,3,5486
35000,3,693
4800,3,4490
21000,5,1633
24925,5,4491
20000,5,1634
6000,3,4492
4000,3,1635
16000,3,694
10000,3,3578
15300,5,5487
32000,5,1636
11000,3,6492
20800,3,1637
16000,3,5488
35000,5,6493
12000,3,3579
25000,5,695
4800,3,7476
10950,5,6494
12000,3,1638
16000,3,6495
20000,3,7477
24000,3,2697
12000,5,696
15000,3,5489
19800,3,697
25000,5,1639
17000,3,6496
3500,3,698
25000,5,3580
9000,3,1640
33600,3,2698
5000,3,1641
9000,3,6497
16000,3,699
25000,5,6498
10000,3,700
27975,3,1642
15450,5,701
5000,3,7478
12500,3,3581
3600,3,702
18000,3,2699
30000,3,7479
10000,3,3582
12000,3,1643
20000,5,703
35000,5,7480
10000,3,3583
20000,3,704
10075,3,1644
8000,3,3584
7000,3,2700
15000,3,1645
5600,3,5490
3600,3,3585
16000,3,705
27600,3,6499
6250,5,7481
7200,3,6500
7500,3,5491
35000,3,4493
16800,5,1646
9600,3,5492
2900,3,706
23850,5,6501
8000,3,1647
16000,3,6502
3275,3,1648
10000,3,707
8800,3,2701
15000,3,6503
15000,3,1649
15000,5,7482
35000,5,2702
8000,3,5493
10000,3,6504
35000,3,1650
30000,3,3586
12000,3,5494
16000,3,1651
18000,5,5495
30000,3,6505
10000,5,4494
29675,3,7483
28150,5,4495
2000,3,3587
7200,5,6506
32550,3,1652
7700,3,5496
25000,3,1653
10000,3,7484
12000,5,2703
33425,5,7485
12000,5,3588
18000,3,2704
10225,5,4496
12000,3,708
35000,3,4497
7000,3,3589
18000,5,1654
13600,3,709
5000,3,5497
4000,3,6507
7200,3,7486
10000,3,5498
20000,5,2705
5000,3,1655
10000,3,4498
6000,3,7487
6000,3,3590
8000,3,2706
10000,3,6508
7650,3,4499
20000,3,6509
2500,3,4500
17000,5,6510
8500,3,5499
15000,3,2707
18000,5,4501
12000,5,710
16000,3,4502
14500,5,6511
40000,3,1656
11400,5,6512
30000,5,1657
7000,3,3591
12625,3,4503
8000,3,5500
8925,3,3592
7000,3,711
16000,3,3593
16125,5,5501
15000,3,7488
10800,3,712
20600,5,7489
1500,3,713
15400,3,3594
31325,3,4504
10000,3,6513
5500,3,1658
14400,3,6514
26000,3,5502
25000,3,1659
35000,3,2708
5000,3,7490
6000,3,2709
12000,3,4505
16500,3,2710
6000,3,1660
6000,3,2711
12000,3,1661
20000,3,3595
21000,5,7491
7500,3,3596
3000,3,5503
13625,3,4506
14400,5,7492
5000,3,7493
29450,3,7494
10675,3,1662
15000,5,7495
5000,3,1663
35000,5,6515
7500,3,1664
1000,3,7496
10000,3,6516
35000,3,5504
20000,3,4507
24800,5,2712
6800,3,4508
19750,5,1665
15000,5,6517
22475,5,5505
2500,3,7497
4375,3,714
13200,3,5506
20400,5,1666
12000,3,7498
8000,3,2713
12000,3,4509
20000,3,6518
12000,3,3597
35000,3,5507
27575,5,715
2600,3,7499
9150,3,6519
15600,3,4510
25000,5,1667
25000,3,6520
23125,3,716
10000,3,1668
35000,5,717
12000,3,5508
16000,3,4511
3200,3,2714
8400,3,718
14025,5,6521
10000,3,3598
28000,3,4512
15000,5,3599
6000,3,5509
13000,3,719
8000,3,7500
7200,3,6522
26700,5,3600
10400,3,5510
18000,3,3601
5000,3,4513
3500,3,1669
10000,3,7501
10625,3,3602
2000,3,5511
5000,3,3603
8000,3,720
6000,3,5512
16450,3,7502
12000,3,5513
16500,5,4514
4800,3,5514
16000,3,6523
11500,3,1670
8000,3,2715
18000,3,7503
7000,3,1671
7350,3,5515
18000,5,2716
18000,5,721
20000,5,1672
24050,3,6524
20000,5,1673
20000,3,3604
8000,3,4515
10000,3,2717
35000,5,722
15000,3,7504
21000,5,6525
10000,3,723
40000,5,4516
12000,5,724
20750,3,5516
17500,5,725
15000,3,5517
14500,3,1674
6100,3,5518
10000,3,4517
3975,3,7505
14000,5,3605
7000,3,4518
30000,3,7506
3850,3,6526
35000,3,4519
1625,3,3606
21600,5,1675
29925,5,7507
6400,3,3607
10000,5,1676
35000,3,3608
3000,3,1677
13000,5,5519
7125,3,1678
6000,3,4520
18525,3,726
28000,5,7508
15000,3,1679
15000,3,6527
11875,3,7509
35000,3,2718
10800,3,3609
7200,3,4521
26500,3,1680
3075,3,5520
35000,3,6528
17150,5,727
20000,3,7510
10000,3,728
21600,3,7511
7000,3,729
4200,5,7512
14000,3,730
25000,3,4522
5000,3,7513
7000,3,4523
14400,5,731
16000,5,2719
5000,3,7514
26375,5,732
5000,3,4524
10000,3,6529
2825,3,4525
12000,3,7515
5000,3,2720
15000,5,733
5000,3,5521
15000,5,4526
20000,5,7516
3500,3,734
25000,5,2721
10000,3,6530
10000,3,3610
15000,3,2722
24000,5,6531
17000,3,7517
24000,3,4527
15000,3,5522
6000,3,1681
11150,5,5523
12000,3,735
3275,3,7518
11700,3,4528
4800,3,1682
15000,3,736
16500,3,5524
29225,3,737
30000,5,2723
11275,3,6532
25000,3,7519
16000,5,6533
15000,3,2724
12000,3,7520
20000,3,2725
21000,5,1683
22000,5,6534
8000,3,1684
17000,3,6535
19000,3,2726
8000,3,5525
21000,5,738
5000,3,6536
10500,5,1685
17350,3,3611
11600,5,739
20800,3,7521
6000,3,4529
25000,3,5526
9600,3,7522
5000,3,4530
12000,3,6537
11000,5,2727
10000,3,6538
20000,3,2728
10000,3,4531
15000,5,6539
19000,3,4532
20000,5,740
3000,3,7523
10000,5,4533
1000,3,2729
18000,3,5527
12000,5,6540
15000,5,741
19825,5,6541
18225,3,3612
8500,3,7524
20000,3,742
11125,5,6542
8000,3,7525
40000,5,743
2000,3,1686
24000,5,5528
20000,3,3613
18000,3,2730
35000,3,3614
35000,5,2731
10400,3,744
9500,3,1687
10000,3,3615
25000,5,2732
20000,5,5529
10000,3,3616
30000,5,4534
15075,3,6543
16000,5,7526
4500,3,2733
10000,5,1688
12000,3,2734
35000,3,745
3600,3,5530
16000,5,6544
12000,5,6545
24000,5,746
10000,3,6546
20000,3,2735
10400,3,6547
10000,5,747
10000,5,4535
5000,3,6548
24000,3,5531
14300,3,748
18000,3,4536
8000,3,2736
12300,5,1689
21000,3,749
10000,3,6549
13050,5,4537
7000,3,2737
5000,3,7527
8700,3,6550
18000,3,7528
12000,3,2738
9600,3,750
16075,5,5532
16125,5,1690
14950,3,4538
13525,5,3617
35000,5,3618
24000,3,3619
19000,3,3620
10000,3,6551
6000,3,3621
8750,3,6552
20000,5,7529
25000,5,3622
11200,5,7530
20000,3,3623
5225,3,5533
13000,3,3624
19200,5,7531
18000,3,3625
30000,5,7532
20000,5,3626
12000,3,6553
6000,3,7533
13950,3,1691
10500,3,2739
20000,5,7534
10300,3,5534
3500,3,2740
7500,3,5535
28000,5,6554
35000,5,751
24000,5,4539
5500,3,752
9000,3,5536
27000,3,7535
30000,5,6555
2400,3,753
30000,5,1692
10500,3,7536
15000,3,2741
6000,3,754
12000,3,1693
6000,3,6556
20000,5,7537
16000,3,755
15000,3,1694
5900,5,5537
15600,5,7538
3000,3,7539
15000,3,756
35000,3,3627
20000,5,2742
16000,3,1695
18950,3,757
3500,3,7540
1200,3,2743
3000,3,4540
24000,5,758
40000,5,2744
5600,3,5538
9000,3,1696
5000,3,3628
7000,3,2745
6400,3,7541
8000,3,759
12000,5,1697
40000,5,760
35000,3,2746
31000,3,761
18000,3,7542
11975,3,2747
10000,3,762
16000,3,7543
30000,3,5539
15600,3,763
21000,5,6557
20000,5,2748
10000,3,5540
12000,3,6558
4000,3,764
16000,3,6559
10000,5,7544
10000,3,5541
8000,3,1698
12000,3,7545
20400,5,6560
16000,3,7546
28000,5,765
11000,3,7547
12000,3,5542
18000,5,6561
8975,3,6562
35000,3,766
26125,3,6563
17975,5,3629
23600,3,6564
5500,3,1699
7675,3,3630
6500,3,6565
16200,5,7548
2600,3,3631
8400,3,7549
18250,3,5543
20000,3,3632
9500,3,5544
30225,3,4541
12000,5,1700
7500,3,6566
18000,3,5545
8000,3,6567
14000,5,2749
16000,5,4542
11200,3,2750
10000,3,4543
3000,3,767
15000,3,6568
30000,5,5546
14700,3,1701
6500,3,1702
20000,5,6569
21600,5,768
11200,3,3633
11500,3,2751
1000,3,769
13000,3,1703
26400,3,2752
9300,3,7550
24000,3,6570
20400,5,1704
9450,3,3634
35000,3,2753
15175,3,5547
2500,3,6571
7500,3,7551
20000,3,2754
5000,3,6572
13425,5,3635
16000,5,7552
11000,3,1705
20000,3,7553
18750,3,6573
35000,5,5548
15000,3,4544
15575,5,3636
1800,3,2755
10375,3,7554
10500,3,2756
11000,3,3637
6400,3,770
31825,5,4545
14000,3,1706
31000,3,5549
40000,3,771
7000,3,6574
8200,3,4546
18000,3,5550
9600,3,6575
22800,5,4547
18000,5,3638
3000,3,6576
35000,3,4548
10000,3,6577
20000,3,4549
2300,3,6578
35000,5,4550
12000,5,2757
15600,5,3639
10500,3,1707
3000,3,4551
4000,3,6579
19375,3,2758
22400,5,7555
6500,3,4552
10000,3,3640
35000,3,5551
15000,5,772
14300,3,7556
11200,5,3641
6000,3,1708
15000,3,4553
20000,5,3642
5600,3,7557
8000,3,6580
20000,5,1709
14000,3,3643
5000,3,6581
40000,5,773
17875,5,3644
3000,3,7558
6500,3,3645
19075,3,774
10800,3,2759
10000,3,1710
20000,5,775
5000,3,2760
20000,3,7559
10000,5,2761
16000,3,4554
18000,5,5552
25450,3,2762
2500,3,6582
11200,3,3646
9500,3,776
10975,3,5553
10800,3,7560
10000,3,4555
2150,3,5554
11500,3,2763
22125,5,6583
10000,5,2764
30000,5,2765
15600,5,6584
16800,5,2766
12000,3,1711
4200,3,5555
3200,3,4556
9600,3,3647
28300,3,6585
3000,3,2767
22000,3,7561
9000,3,6586
19350,3,4557
10000,5,2768
11200,3,1712
1625,3,7562
8000,3,6587
14725,5,5556
22025,5,3648
19200,3,777
10000,3,2769
10000,3,3649
12000,3,5557
6025,3,7563
8250,3,5558
19000,3,1713
10000,3,6588
18075,3,5559
2000,3,2770
17975,3,5560
10500,3,4558
4800,3,778
9200,3,5561
35000,3,4559
16800,5,3650
22450,3,779
11775,3,3651
17000,5,4560
6000,3,780
9600,3,4561
18000,5,2771
15000,3,781
12000,5,2772
6550,3,6589
10500,3,3652
9025,3,4562
3000,3,7564
9000,3,5562
5000,3,2773
4000,3,7565
18000,3,3653
16000,3,4563
20000,3,3654
18000,3,5563
20000,5,6590
3500,3,2774
14400,5,7566
15000,3,782
5000,3,4564
8000,3,7567
20000,3,783
24000,5,1714
30000,5,2775
29700,3,784
14000,3,1715
28000,3,6591
13000,3,1716
35000,3,3655
20000,5,4565
7700,3,7568
16000,3,2776
7000,3,1717
12000,3,785
9000,3,3656
11425,3,5564
11000,3,2777
17000,5,5565
5250,3,786
12000,3,3657
5000,3,2778
8200,3,4566
25200,3,787
36000,3,7569
2800,3,788
12000,3,7570
19300,3,4567
6000,3,2779
9000,3,1718
12000,3,789
24000,3,7571
1600,3,2780
22000,3,1719
8000,3,6592
8000,3,790
12000,3,3658
7800,3,2781
8000,3,1720
10000,3,4568
23000,3,7572
24000,3,5566
12000,5,4569
19500,3,7573
29975,3,4570
3000,3,7574
35000,3,4571
14000,3,2782
5000,3,3659
25000,5,2783
29000,3,6593
25000,5,2784
24000,3,5567
7700,3,2785
12600,3,6594
25000,3,7575
10200,5,4572
35000,5,5568
35000,3,7576
24000,3,2786
33075,3,791
21000,5,4573
14000,5,4574
7500,3,792
19675,3,6595
6000,3,793
8000,3,4575
35000,3,794
22750,3,1721
24000,5,7577
20050,5,3660
12000,3,2787
9400,3,7578
2500,3,6596
31200,5,2788
28800,3,2789
20000,5,3661
8900,3,795
8000,3,6597
20400,3,6598
7200,3,4576
20000,5,5569
12000,3,6599
5600,3,7579
24000,3,7580
16000,3,6600
3000,3,5570
14000,3,7581
4000,3,796
20000,5,6601
15000,5,5571
28000,3,7582
6700,3,6602
10000,5,2790
29500,5,797
24000,5,1722
6000,3,4577
7500,3,798
14900,3,4578
16000,5,799
5000,3,2791
18000,3,800
16000,3,4579
9000,3,5572
10000,5,4580
10000,3,5573
33600,5,7583
10000,3,5574
20000,3,6603
19750,3,5575
12000,3,7584
7450,3,5576
10175,3,7585
13000,3,2792
24000,3,5577
7000,3,6604
5750,5,3662
13650,3,6605
2000,3,801
5000,3,7586
18350,5,1723
6000,3,802
10175,3,2793
8000,3,803
24050,5,6606
25000,5,7587
4050,3,2794
4800,3,2795
12000,3,4581
10000,3,7588
33500,3,2796
5000,3,1724
12000,3,3663
2500,3,6607
7000,3,804
16000,3,7589
5000,3,3664
20000,3,6608
15600,3,4582
4000,3,2797
7125,3,3665
32000,5,2798
2800,3,4583
15000,3,1725
10000,3,4584
17000,3,1726
6500,3,5578
10000,3,4585
2500,3,2799
6000,3,1727
16500,3,4586
10000,3,1728
5500,3,5579
17500,3,3666
17000,3,1729
18000,5,5580
15000,5,2800
6700,3,5581
11725,5,805
9000,3,1730
1000,3,4587
19000,5,6609
20000,3,3667
35000,5,806
13000,3,7590
5000,3,3668
5600,3,2801
12000,3,4588
15000,3,6610
25000,5,7591
20000,3,6611
20800,5,7592
20000,3,6612
7000,3,3669
10950,3,7593
25000,3,5582
12000,3,7594
15000,5,6613
1800,3,3670
18000,3,5583
7000,3,4589
38400,3,807
8000,3,3671
33000,3,2802
8400,3,5584
29000,3,6614
17000,3,4590
7500,3,7595
12000,3,1731
8000,3,4591
13000,3,5585
6000,3,4592
5150,3,6615
5000,3,4593
10000,3,5586
4000,3,6616
14400,3,1732
12000,3,7596
15000,3,4594
10000,3,7597
4500,3,6617
18000,5,5587
12000,3,7598
10000,3,4595
4000,3,1733
17000,3,808
20000,3,7599
25000,3,809
10000,3,5588
7825,3,7600
5000,3,4596
4050,3,6618
10000,3,7601
19600,5,7602
1200,3,1734
12000,3,5589
6000,3,4597
12000,3,5590
14825,3,7603
12500,5,6619
4800,3,7604
25000,3,3672
28000,3,6620
8000,3,810
35000,5,2803
10000,5,1735
12500,3,7605
13000,3,3673
7500,3,6621
7000,3,3674
25575,3,1736
3200,3,6622
5000,3,4598
10000,3,2804
6000,3,811
10800,5,2805
20000,3,6623
27000,5,5591
31050,5,3675
5000,3,1737
32000,5,5592
9600,3,6624
12000,3,812
7200,3,4599
10000,3,7606
9000,3,4600
10000,5,7607
12000,5,3676
40000,3,813
15000,3,2806
6000,3,4601
25000,3,3677
15750,5,6625
8000,3,814
15000,3,3678
6000,3,815
11000,3,3679
8000,3,816
12000,5,3680
4325,3,817
12000,3,3681
10000,3,3682
8000,3,4602
14100,3,2807
19075,5,6626
10000,3,818
16000,5,4603
20000,3,4604
9000,3,2808
14000,5,5593
20000,5,4605
14500,3,2809
30000,5,5594
14000,3,6627
18000,3,1738
3200,3,3683
5000,3,5595
11000,3,6628
20000,5,4606
8000,3,5596
19275,3,4607
10000,3,819
3600,3,1739
21600,3,6629
6500,3,1740
24000,5,6630
7925,3,820
21500,5,1741
7800,3,6631
15950,5,1742
12000,3,5597
35000,3,3684
3000,3,7608
6000,3,6632
8400,3,5598
16750,3,1743
11200,3,3685
22400,5,5599
34300,3,4608
2800,3,6633
40000,3,4609
10000,5,6634
10000,3,3686
9600,3,1744
15000,5,3687
35000,5,1745
5000,3,6635
3925,3,5600
11400,5,6636
2800,3,3688
20000,3,1746
11000,5,821
35000,3,6637
24000,5,4610
20000,5,1747
12600,3,2810
10000,3,3689
3375,3,7609
8000,3,1748
20000,3,5601
9600,3,4611
35000,5,5602
24000,3,4612
35000,3,822
18000,5,7610
2000,3,5603
3200,3,823
22950,3,7611
12075,3,5604
28000,3,2811
39750,5,1749
6000,3,4613
4200,3,824
8000,3,5605
10000,3,7612
25000,5,2812
10000,3,1750
23975,5,6638
12250,5,3690
6000,3,1751
6000,3,3691
6000,3,7613
5000,3,5606
8000,3,2813
20000,3,6639
35000,5,3692
32000,5,6640
3600,3,3693
18000,3,6641
9300,3,1752
17000,3,5607
15000,3,7614
12000,3,3694
25000,5,4614
24000,3,5608
21550,5,1753
10000,3,825
10000,3,2814
16000,3,826
28050,5,7615
9700,3,3695
18000,3,827
18000,3,7616
4800,3,4615
6800,3,2815
15225,5,6642
9575,3,4616
13250,3,3696
12000,3,1754
20000,3,2816
19075,3,5609
20000,5,6643
10000,3,1755
3000,3,4617
12000,5,5610
10000,3,7617
16000,5,5611
5600,3,4618
7800,3,2817
10000,3,828
5000,3,6644
20000,5,5612
5000,3,829
5000,3,6645
25875,5,5613
15000,3,4619
10000,3,6646
7000,3,5614
3600,3,2818
16000,3,5615
12000,5,3697
3000,3,830
16000,3,3698
12000,3,1756
8000,3,7618
7000,3,4620
15000,5,2819
3700,3,831
20400,3,5616
23000,5,2820
28000,3,1757
2800,3,5617
17000,3,1758
10025,3,6647
15000,5,5618
13500,5,1759
12000,3,2821
25000,5,6648
25000,5,3699
24000,3,2822
8000,3,6649
9000,3,5619
14350,3,1760
22000,3,1761
15000,3,832
5000,3,2823
2500,3,6650
28000,3,5620
12200,3,3700
8000,3,1762
19200,3,4621
7000,3,6651
35000,5,5621
16000,5,833
6000,3,2824
13000,5,3701
7950,3,7619
9600,3,6652
24000,3,834
5000,3,1763
9600,3,7620
5000,3,3702
12600,3,2825
1000,3,1764
18000,5,2826
7500,3,7621
6500,3,5622
31200,5,7622
15000,3,5623
13750,3,7623
4000,3,3703
20000,3,1765
35000,3,2827
35000,3,1766
4000,3,3704
15000,3,5624
11875,3,6653
11400,5,835
10000,3,3705
5000,3,836
20000,5,2828
30000,5,6654
10000,3,1767
15000,3,4622
12000,3,3706
3500,3,2829
20000,3,5625
7000,3,3707
10500,3,837
25000,5,1768
11000,3,838
12000,3,7624
9000,3,5626
20000,5,3708
13000,3,839
7200,3,6655
20400,3,7625
16000,3,3709
15000,5,7626
20000,3,3710
8000,3,6656
11500,3,4623
1200,3,2830
20000,3,4624
9600,3,1769
21575,3,2831
8425,3,7627
22375,3,3711
16000,5,4625
20000,3,5627
35000,5,4626
18000,3,7628
30000,3,840
9600,3,5628
5000,3,7629
20000,3,1770
30225,3,5629
28000,3,2832
20000,5,3712
8400,3,841
4425,3,3713
3000,3,7630
9125,3,3714
2500,3,6657
15000,3,4627
10000,5,842
20000,3,4628
15000,3,2833
15000,3,6658
12000,3,7631
10000,3,4629
4800,3,3715
9750,3,2834
22800,5,4630
7000,3,2835
12000,3,1771
12000,3,7632
12000,3,1772
17600,5,5630
25000,5,3716
9000,3,1773
21000,3,5631
5000,3,5632
5000,3,6659
14000,3,7633
4000,3,4631
24000,5,7634
6075,3,1774
35000,3,843
15000,3,2836
8000,3,4632
35000,5,844
20000,3,3717
3200,3,2837
28000,3,7635
4500,3,3718
2800,3,2838
15000,3,7636
17300,5,6660
7200,3,4633
5250,3,7637
12000,3,845
30000,3,5633
24000,5,4634
17975,3,2839
14000,3,1775
14400,5,7638
17050,3,3719
3500,3,7639
16000,3,5634
5000,3,1776
15000,3,3720
35000,5,1777
16950,3,5635
18000,3,4635
7000,3,3721
24275,5,6661
18000,3,3722
16350,3,5636
14000,3,1778
24000,3,7640
33000,3,846
20000,3,6662
5400,3,4636
18250,5,7641
15000,5,1779
9000,3,7642
15000,3,6663
19025,3,4637
9600,3,847
35000,5,5637
10000,3,3723
7500,3,4638
15000,3,3724
16200,3,5638
12000,3,2840
15000,3,6664
6000,3,4639
8000,3,1780
15000,5,5639
20000,3,6665
30000,5,848
1600,3,7643
15000,5,3725
13000,3,849
2000,3,7644
11725,3,3726
8000,3,5640
8000,3,2841
12500,3,4640
13475,5,2842
9600,3,4641
14000,3,3727
15000,5,6666
7000,3,850
25000,3,4642
6925,3,851
15000,5,6667
15350,3,852
12000,3,5641
7375,3,3728
5000,3,7645
28200,5,2843
25000,3,5642
9250,3,6668
6000,3,3729
4475,3,4643
12225,5,7646
29175,5,6669
5000,3,853
7200,3,1781
22700,3,6670
28000,3,2844
19575,5,854
6000,3,2845
5000,3,5643
5000,3,6671
20000,3,2846
7050,3,6672
14000,5,5644
24000,3,4644
14000,5,1782
10075,3,2847
1950,3,4645
2500,3,3730
10000,3,855
23225,5,6673
35000,5,4646
7350,3,7647
10400,3,5645
35000,5,2848
36000,5,856
9350,3,1783
9150,3,5646
15000,3,7648
6500,3,7649
20000,5,1784
8000,3,5647
6500,3,7650
20000,5,6674
17250,3,1785
23825,3,5648
4000,3,7651
4500,3,6675
30000,3,1786
3000,3,5649
21825,5,5650
15000,3,6676
35000,5,5651
6000,3,1787
4000,3,5652
8075,3,6677
9000,3,4647
15000,5,1788
15000,3,857
18475,5,4648
7500,3,6678
18000,3,5653
10000,3,858
1800,3,1789
31000,3,7652
35000,3,2849
3000,3,6679
7200,3,7653
7200,3,859
29975,3,5654
10000,3,1790
10325,3,2850
6000,3,4649
35000,5,3731
3600,3,3732
8975,3,3733
19000,5,6680
10800,3,3734
35000,3,6681
12600,3,3735
35000,5,6682
4500,3,3736
18000,3,7654
14575,5,5655
24000,3,3737
8000,3,6683
9800,3,3738
3700,3,1791
30000,3,5656
6600,3,6684
28000,3,2851
4450,3,5657
21650,5,6685
12000,3,2852
5000,3,7655
12000,5,860
22400,5,1792
25000,3,6686
40000,3,3739
17600,5,5658
15000,3,3740
35000,3,2853
8000,3,3741
16000,3,861
6000,3,2854
2400,3,5659
21000,3,862
20000,3,3742
12000,3,5660
5000,3,3743
20000,3,4650
8400,3,863
2000,3,2855
40000,5,4651
27000,3,5661
11400,3,3744
8400,3,864
2750,3,5662
10000,3,3745
10875,5,7656
12000,3,5663
20000,5,6687
18000,5,865
10200,3,6688
7000,3,4652
15000,3,7657
8400,3,6689
15350,3,4653
21000,3,1793
5000,3,2856
16000,5,7658
16200,3,866
8000,3,6690
24000,3,2857
4800,3,3746
12100,3,2858
24000,3,1794
12000,3,6691
28000,5,7659
25000,5,3747
40000,5,5664
30000,3,1795
1975,3,3748
15000,5,3749
18675,5,1796
18000,3,5665
14000,3,3750
6000,3,1797
4000,3,4654
4000,3,867
11400,5,6692
16000,3,868
15000,5,1798
7200,3,2859
12000,3,6693
25000,5,869
34000,3,5666
35000,3,1799
16000,3,870
30500,3,4655
12000,3,1800
30000,5,3751
12000,3,5667
22000,3,7660
10000,3,871
29900,3,2860
2500,3,1801
8000,3,3752
5000,3,5668
12000,3,2861
16225,3,4656
15000,3,2862
6000,3,6694
28975,5,3753
11200,5,6695
13325,3,1802
13600,3,872
15000,3,1803
10325,3,6696
25000,5,1804
12000,3,3754
20000,5,4657
16000,3,4658
9000,3,1805
24000,3,6697
18000,3,4659
20000,3,5669
8000,3,1806
20000,3,873
15000,3,4660
16000,3,5670
18000,5,7661
5000,3,1807
10000,3,4661
8000,3,1808
9000,3,6698
12000,3,5671
15000,3,874
35000,5,4662
24000,3,6699
35000,5,1809
35000,3,875
39000,5,5672
18000,3,1810
18000,5,7662
12000,3,6700
5000,3,2863
25000,3,1811
8500,3,2864
10000,3,1812
24000,3,2865
4375,3,6701
15000,3,876
10000,3,7663
12000,3,3755
7000,3,4663
10000,3,6702
5000,3,877
15000,5,1813
9000,3,878
30000,5,4664
